Concept,Concept.name,Original code,Code_new,system
C0157626,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157627,"Unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication","","",RCD2_c
C0157628,"Unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication","","",RCD2_c
C0157630,Retracted nipple associated with childbirth,"","",RCD2_c
C0157631,"Retracted nipple associated with childbirth, unspecified as to episode of care or not applicable","","",RCD2_c
C0157632,"Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition","","",RCD2_c
C0157633,"Retracted nipple associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157634,"Retracted nipple associated with childbirth, antepartum condition or complication","","",RCD2_c
C0157635,"Retracted nipple associated with childbirth, postpartum condition or complication","","",RCD2_c
C0157636,Cracked nipple associated with childbirth,"","",RCD2_c
C0157637,"Cracked nipple associated with childbirth, unspecified as to episode of care or not applicable","","",RCD2_c
C0157638,"Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition","","",RCD2_c
C0157639,"Cracked nipple associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157640,"Cracked nipple associated with childbirth, antepartum condition or complication","","",RCD2_c
C0157641,"Cracked nipple associated with childbirth, postpartum condition or complication","","",RCD2_c
C0157642,Engorgement of breasts associated with childbirth,"","",RCD2_c
C0157643,"Engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable","","",RCD2_c
C0157644,"Engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition","","",RCD2_c
C0157645,"Engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157646,"Engorgement of breast associated with childbirth, antepartum","","",RCD2_c
C0157647,"Engorgement of breast associated with childbirth, postpartum","","",RCD2_c
C0157648,Other and unspecified disorders of breast associated with childbirth,Lyu68,Lyu68,RCD2_c
C0157649,"Other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable","","",RCD2_c
C0157650,"Other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition","","",RCD2_c
C0157651,"Other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157652,"Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication","","",RCD2_c
C0157653,"Other and unspecified disorder of breast associated with childbirth, postpartum condition or complication","","",RCD2_c
C0157655,Failure of lactation - delivered,L4641,L4641,RCD2_c
C0157657,Failure of lactation with antenatal complication,L4643,L4643,RCD2_c
C0157660,Suppressed lactation - delivered,L4651,L4651,RCD2_c
C0157662,Suppressed lactation with antenatal complication,L4653,L4653,RCD2_c
C0157665,"Galactorrhea, with delivery, with or without mention of antepartum condition","","",RCD2_c
C0157666,"Galactorrhea associated with childbirth, delivered, with mention of postpartum complication","","",RCD2_c
C0157667,"Galactorrhea associated with childbirth, antepartum condition or complication","","",RCD2_c
C0157668,"Galactorrhea associated with childbirth, postpartum condition or complication","","",RCD2_c
C0157671,Other disorder of lactation - delivered,L46y1,L46y1,RCD2_c
C0157673,Other disorder of lactation with antenatal complication,L46y3,L46y3,RCD2_c
C0157676,"Unspecified disorder of lactation, delivered, with or without mention of antepartum condition","","",RCD2_c
C0157677,"Unspecified disorder of lactation, delivered, with mention of postpartum complication","","",RCD2_c
C0157678,"Unspecified disorder of lactation, antepartum condition or complication","","",RCD2_c
C0157679,"Unspecified disorder of lactation, postpartum condition or complication","","",RCD2_c
C0158799,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy,"","",RCD2_c
C0158801,Maternal renal and urinary tract diseases affecting fetus or newborn,"","",RCD2_c
C0158803,Other chronic maternal circulatory and respiratory diseases affecting fetus or newborn,"","",RCD2_c
C0158805,Fetal or neonatal effect of maternal injury,Q005.,Q005.,RCD2_c
C0158808,Unspecified noxious substance affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158809,Narcotics affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158810,Hallucinogenic agents affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158811,Anti-infectives affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158812,Cocaine affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158813,Other noxious influences affecting fetus or newborn via placenta or breast milk,"","",RCD2_c
C0158814,Other specified maternal conditions affecting fetus or newborn,"","",RCD2_c
C0158817,Fetal or neonatal effect of incompetent cervix,"","",RCD2_c
C0158819,Fetus and newborn affected by oligohydramnios,"","",RCD2_c
C0158820,Fetus or newborn affected by polyhydramnios,"","",RCD2_c
C0158825,Other specified maternal complications of pregnancy affecting fetus or newborn,"","",RCD2_c
C0158828,Fetus or neonate affected by placenta previa,Q020.,Q020.,RCD2_c
C0158829,Other forms of placental separation and hemorrhage affecting fetus or newborn,"","",RCD2_c
C0158832,Fetal or neonatal effect of prolapsed cord,Q024.,Q024.,RCD2_c
C0158835,Fetus or neonate affected by chorioamnionitis,Q027.,Q027.,RCD2_c
C0158836,Other specified abnormalities of chorion and amnion affecting fetus or newborn,"","",RCD2_c
C0158837,Unspecified abnormality of chorion and amnion affecting fetus or newborn,"","",RCD2_c
C0158839,Fetus or neonate affected by breech delivery and extraction,Q030.,Q030.,RCD2_c
C0158841,Fetal or neonatal effect of forceps delivery,Q032.,Q032.,RCD2_c
C0158842,Fetus or neonate affected by vacuum extraction delivery,Q033.,Q033.,RCD2_c
C0158843,Fetal or neonatal effect of cesarean section,Q034.,Q034.,RCD2_c
C0158845,Fetal or neonatal effect of precipitate delivery,Q036.,Q036.,RCD2_c
C0158849,Slow fetal growth AND/OR fetal malnutrition,Q10..,Q10..,RCD2_c
C0158850,Fetal Malnutrition,"","",RCD2_c
C0158851,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, unspecified [weight]""""""","","",RCD2_c
C0158852,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, less than 500 grams""""""","","",RCD2_c
C0158853,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 500-749 grams""""""","","",RCD2_c
C0158854,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 750-999 grams""""""","","",RCD2_c
C0158855,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,000- 1,249 grams""""""","","",RCD2_c
C0158856,"""""""""""""""Light-for-dates""""""""without mention of fetal malnutrition, 1,250- 1,499 grams""""""","","",RCD2_c
C0158857,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,500- 1,749 grams""""""","","",RCD2_c
C0158858,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,750- 1,999 grams""""""","","",RCD2_c
C0158859,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 2,000- 2,499 grams""""""","","",RCD2_c
C0158860,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 2,500 grams and over""""""","","",RCD2_c
C0158861,Light-for-dates with signs of fetal malnutrition,"","",RCD2_c
C0158862,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, unspecified [weight]""""""","","",RCD2_c
C0158863,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, less than 500 grams""""""","","",RCD2_c
C0158865,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 750-999 grams""""""","","",RCD2_c
C0158866,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,000-1,249 grams""""""","","",RCD2_c
C0158867,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,250-1,499 grams""""""","","",RCD2_c
C0158868,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,500-1,749 grams""""""","","",RCD2_c
C0158869,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,750-1,999 grams""""""","","",RCD2_c
C0158870,"""""""""""""""Light-for-dates""""""""with signs of fetal malnutrition, 2,000-2,499 grams""""""","","",RCD2_c
C0158871,"""""""""""""""Light-for-dates""""""""with signs of fetal malnutrition, 2,500 grams and over""""""","","",RCD2_c
C0158872,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", unspecified [weight]""""""","","",RCD2_c
C0158873,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", less than 500 grams""""""","","",RCD2_c
